band	state	site	box	year	date	class	age	sex	experiment	treatment	cap_num	b_cort	s_cort	d_cort	a_cort	inj_type	ss_type	b_lat	s_lat	d_a_lat	b_gluc	s_gluc	d_gluc	a_gluc	stage	post_trt	mass	bhead	fwing	massd15	time_start	notes
281128603	NY	CU2	72	2019	155	adult	SY	F	Color_Stressor	Predator_Control	1	0.434	16.93	15.234		Dex_or_nothing	B_S_D	70	34	30	180	237	182		early_inc	no	18	26.9	117		437	
281128603	NY	CU2	72	2019	160	adult	SY	F	Color_Stressor	Predator_Control	2	0.393				Dex_or_nothing	B_S_D	78			210				late_inc	yes	19				461	
281128604	NY	CU2	114	2019	160	adult	SY	F	Color_Stressor	Control_Dull	1	1.355	35.17	9.702		Dex_or_nothing	B_S_D	60	31	31	201	270	251		early_inc	no	21	28.4	118		466	
281128604	NY	CU2	114	2019	166	adult	SY	F	Color_Stressor	Control_Dull	2	1.215				Dex_or_nothing	B_S_D	92			223				late_inc	yes	18.75				472	"Female has old broken leg, can't put band on right leg"
281128605	NY	CU2	94	2019	160	adult	AHY	M	Color_Stressor	Mate_Predator_Control	1	0.47	12.683	8.736		Dex_or_nothing	B_S_D	69	32	32	212	226	245		provision	no	20.5	28.9	121		477	73g for 6 nestlings
281128653	NY	CU1	58	2019	168	adult	AHY	M	Color_Stressor	Mate_Predator_Control	1	10.221	38.449	28.225		Dex_or_nothing	B_S_D	108	35		199	237	259		provision	no	17.5	28.8	120		461	
281128654	NY	CU1	79	2019	168	adult	SY	F			1	0.47	25.344	17.618		Dex_or_nothing	B_S_D	116	30	34	205	242	243		early_inc	no	18.5	28.8	114		555	
281128701	NY	CU1	105	2019	148	adult	SY	F	Color_Stressor	Predator_Dull	1	2.115	26.689	13.152		Dex_or_nothing	B_S_D	49	30	31	196	217	204		early_inc	no	22.5	28.8	114		440	
281128701	NY	CU1	105	2019	153	adult	SY	F	Color_Stressor	Predator_Dull	2	1.401				Dex_or_nothing	B_S_D	108			240				late_inc	yes	21				480	
281128702	NY	CU1	65	2019	152	adult	SY	F	Color_Stressor	Predator_Control	1	1.194	32.186	13.716		Dex_or_nothing	B_S_D	108	31	31	204	329	292		early_inc	no	21.25	28.7	114		441	
281128702	NY	CU1	65	2019	157	adult	SY	F	Color_Stressor	Predator_Control	2	8.324				Dex_or_nothing	B_S_D	75			192				late_inc	yes	19.5				448	
281128704	NY	CU1	58	2019	153	adult	SY	F	Color_Stressor	Predator_Control	1	0.712	30.925	13.369		Dex_or_nothing	B_S_D	49	31	29	190	259	261		early_inc	no	23.25	28	118		427	
281128704	NY	CU1	58	2019	158	adult	SY	F	Color_Stressor	Predator_Control	2	4.039				Dex_or_nothing	B_S_D	108			211				late_inc	yes	20.25				582	
281128726	NY	CU2	117	2019	163	adult	AHY	M	Color_Stressor	Mate_Control_Control	1		37.246	11.739		Dex_or_nothing	B_S_D		34	30		147	153		provision	no	20	26.1	120		440	
281128742	NY	CU2	105	2019	165	adult	AHY	M	Color_Stressor	Mate_Predator_Dull	1	0.47	23.844	9.557		Dex_or_nothing	B_S_D	90	34	30	243	216	216		provision	no	19	28.8	121		566	
281128772	NY	CU2	119	2019	179	adult	AHY	M			1	4.063				Dex_or_nothing	B_S_D	120			210				provision	no	19	27.5	120		626	
281128773	NY	CU2	50	2019	180	adult	AHY	M	Color_Stressor	Control_Dull	1					Dex_or_nothing	B_S_D				233				provision	no	19.75	27.7	124		614	
263163785	TN	Woodland_Park	9	2108	145	adult	ASY	F	Stressor	Predator	3	2.08	18.65	16.35		Dex_or_nothing	B_S_D	90	32	32	206	183			provision	yes	19.5	29.5	119		468	
278172265	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	29.942	52.469			Dex_Cortro	B_S_D_A	60	33		107	134	88		nestling	no	11.5	23.2	34		727	
281128805	NY	CU1	81	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2		36.941	7.441	14.671	Dex_Cortro	B_S_D_A		29	31	114	185	206	240	nestling	no	18	25.4	54	19	779	
281128802	NY	CU1	81	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	5.755	17.206	3.466	8.493	Dex_Cortro	B_S_D_A	120	38	31	127	167	181	222	nestling	no	17	24.5	42	16.75	779	
278172266	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2		25.143	15.731		Dex_Cortro	B_S_D_A		30		138	154	100		nestling	no	17	25.3	45		727	
278172267	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	14.905	35.55	9.515		Dex_Cortro	B_S_D_A	75	33		139	126	110		nestling	no	13.75	23.1	38.5		727	
281128804	NY	CU1	81	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	11.692			25.148	Dex_Cortro	B_S_D_A	174		31	141			235	nestling	no	14	23.1	35	16.75	779	
281128734	NY	CU2	20	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	7.577	44.786			Dex_Cortro	B_S_D_A	90	31		142		132		nestling	no	20	26.2	53		787	"There was no dex bleed, but there is a dex glucose listed. There is a stress bleed, but no stress glucose listed. Unsure if the listed glucose is supposed to be for the stress bleed or if a tiny amount of dex blood was used for the dex glucose."
281128511	NY	CU2	117	2019	169	nestling	12_15		Color_Stressor	Control_Control	1_2	5.29	19.309	5.047	56.067	Dex_Cortro	B_S_D_A	45	37	40	151	194	207	182	nestling	no	13	21.8	27	12	797	
278172271	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	16.649	82.055	4.573		Dex_Cortro	B_S_D_A	113	32		153	126	168		nestling	no	14.5	24.3	44		727	
281128751	NY	CU2	62	2019	171	nestling	12_15		Color_Stressor	Control_Control	1_2	2.231	5.862	2.429	29.697	Dex_Cortro	B_S_D_A	55	36	35	158	179	203	28	nestling	no	14.75	25.4	46	10.5	724	
278172286	NY	CU1	47	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	1.632	40.775	5.65		Dex_Cortro	B_S_D_A	178			168	199	185		nestling	no	13	22.5	35		738	
281128801	NY	CU1	81	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	8.036	40.407	7.523	30.267	Dex_Cortro	B_S_D_A	65	32	34	169	233	201	180	nestling	no	17	24.2	48	16.5	779	
278172269	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	21.973	56.053	4.874	42.357	Dex_Cortro	B_S_D_A	132	37	32	170	171	143	235	nestling	no	18.5	24.5	51	16.25	727	
281128741	NY	CU2	39	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	9.725	59.388	16.348	43.316	Dex_Cortro	B_S_D_A	150	32	30	174	369	281	219	nestling	no	20	25		16.5	840	
281128722	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	0.651	54.009	7.263	15.179	Dex_Cortro	B_S_D_A	61	35	31	175	195	229	225	nestling	no	19.5	24.4	45	15.5	813	
278172268	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	6.128	19.109	3.544	43.338	Dex_Cortro	B_S_D_A	132	37	31	177	141	168	180	nestling	no	17.5	24.6	47	17	727	
281128753	NY	CU2	62	2019	171	nestling	12_15		Color_Stressor	Control_Control	1_2	1.296	9.118	3.024	15.46	Dex_Cortro	B_S_D_A	55	32	32	180	188	168	199	nestling	no	21	25.7	54	17	724	
278172270	NY	CU2	120	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	24.236	57.144	3.785	30.3	Dex_Cortro	B_S_D_A	83	32	31	181	159	152	236	nestling	no	16.5	24.5	50	15.5	727	
281128723	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	3.553	41.685	8.965	52.163	Dex_Cortro	B_S_D_A	52	31	31	181	197	224	170	nestling	no	21	25.7	48	16.5	813	
281128512	NY	CU2	117	2019	169	nestling	12_15		Color_Stressor	Control_Control	1_2	4.473	8.645	5.305	53.061	Dex_Cortro	B_S_D_A	64	31	32	181	206	208	218	nestling	no	15	23.4	34	14.75	797	
281128803	NY	CU1	81	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	10.129	38.075	2.916	20.676	Dex_Cortro	B_S_D_A	90	37	31	184	179	210	228	nestling	no	16.5	24.1	49	16.75	779	
281128724	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	11.673	20.985	4.712	47.98	Dex_Cortro	B_S_D_A	75	30	31	186	216	220	234	nestling	no	24.5	26.2	50	16	813	
281128720	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	1.717	17.572	5.991	30.722	Dex_Cortro	B_S_D_A	52	30	34	188	197	227	256	nestling	no	22	26.3	48	16.5	813	
281128514	NY	CU2	117	2019	169	nestling	12_15		Color_Stressor	Control_Control	1_2	1.264	6.992	3.029	34.579	Dex_Cortro	B_S_D_A	80	37	32	190	210	266	110	nestling	no	12	22.5	30	11.5	797	
281128807	NY	CU2	82	2019	168	nestling	12_15		Color_Stressor	Control_Control	1_2	3.31				Dex_Cortro	B_S_D_A	176			190				nestling	no	11.5	21.1	24		732	
281128752	NY	CU2	62	2019	171	nestling	12_15		Color_Stressor	Control_Control	1_2	2.833	19.061	3.104	47.9723875	Dex_Cortro	B_S_D_A	99	37	30	192	203	249	369	nestling	no	17.5	25.9	55	15.25	724	
281128513	NY	CU2	117	2019	169	nestling	12_15		Color_Stressor	Control_Control	1_2	13.988	7.947	4.666	33.675	Dex_Cortro	B_S_D_A	72	31	34	193	209	216	194	nestling	no	11.75	22.5	29	13	797	
281128721	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	7.542	37.742	5.39	32.14	Dex_Cortro	B_S_D_A	125	33	31	193	227	222	234	nestling	no	22	24.7	51	17	813	
281128735	NY	CU2	20	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	21.548	45.204	9.443	45.161	Dex_Cortro	B_S_D_A	90	33	31	196	188	114	209	nestling	no	20	25.6	53	17.75	787	
281128725	NY	CU2	103	2019	161	nestling	12_15		Color_Stressor	Control_Control	1_2	5.055	19.003	3.796		Dex_Cortro	B_S_D_A	127	30		200	218	214		nestling	no	23.25	25.6	56		813	
281128736	NY	CU2	20	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	0.666	54.735		31.808	Dex_Cortro	B_S_D_A	54	36	30	203	127		250	nestling	no	20.5	25.8	55	18	787	
281128754	NY	CU2	62	2019	171	nestling	12_15		Color_Stressor	Control_Control	1_2	4.517	9.667	4.885	18.812	Dex_Cortro	B_S_D_A	132	33	31	203	202	200	230	nestling	no	19.5	26.3	50	13.5	724	
281128515	NY	CU2	117	2019	169	nestling	12_15		Color_Stressor	Control_Control	1_2	1.725	19.425	3.224	36.229	Dex_Cortro	B_S_D_A	102	32	33	205	225	208	240	nestling	no	13.5	22	29	13	797	
281128733	NY	CU2	20	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	14.845	41.89	9.803	30.369	Dex_Cortro	B_S_D_A	76	31	30	211	193	151	214	nestling	no	19	26.6	56	17.25	787	
278172283	NY	CU1	47	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	4.323	40.461	2.981	27.743	Dex_Cortro	B_S_D_A	92		30	225		256	180	nestling	no	18	24.5	47	16.5	738	
281128806	NY	CU2	82	2019	168	nestling	12_15		Color_Stressor	Control_Control	1_2	22.554	20.497			Dex_Cortro	B_S_D_A	59	35		225				nestling	no	12.5	21.9	32		732	
281128438	NY	CU2	31	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	6.619	0.715	3.454	33.012	Dex_Cortro	B_S_D_A	52	39	32	227	231	284	259	nestling	no	20	22.1	48	18.75	746	
278172284	NY	CU1	47	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	6.928	29.461	3.053		Dex_Cortro	B_S_D_A	76			243	198	248		nestling	no	14	24.3	45		738	
281128740	NY	CU2	39	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	3.644	48.827	7.469	23.099	Dex_Cortro	B_S_D_A	88	31	33	244	276	244	195	nestling	no	20	23.2	60	14.5	840	
281128737	NY	CU2	39	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	5.587	37.127	7.29	21.989	Dex_Cortro	B_S_D_A	60	31	30	247	218	231	217	nestling	no	19.5	25.3	55	17.5	840	
281128738	NY	CU2	39	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	2.385	32.77	13.839	31.816	Dex_Cortro	B_S_D_A	88		32	247	248		174	nestling	no	17.5	25.8	47	16	840	
278172285	NY	CU1	47	2019	167	nestling	12_15		Color_Stressor	Control_Control	1_2	4.484	34.601	3.208	18.226	Dex_Cortro	B_S_D_A	141		30	258	248	202	212	nestling	no	17.5	25.7	51	14.75	738	
281128534	NY	CU2	99	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	3.165	5.008	9.699	35.211	Dex_Cortro	B_S_D_A	61	31	31	260	221	307	230	nestling	no	15.75	24.6	42	17.75	819	
281128437	NY	CU2	31	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	1.109	8.764	3.149	19.765	Dex_Cortro	B_S_D_A	49	41	32	287	259	266	199	nestling	no	21	23.8	42	17.75	746	
281128439	NY	CU2	31	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	9.742	2.795	2.366	40.21	Dex_Cortro	B_S_D_A	122	42	0	289	325	236	229	nestling	no	19	23.4	45	18.5	746	
281128739	NY	CU2	39	2019	164	nestling	12_15		Color_Stressor	Control_Control	1_2	2.56	35.711	11.834	19.935	Dex_Cortro	B_S_D_A	88		31	323	344	278	182	nestling	no	19.5	21.7	60	17	840	
281128499	NY	CU2	31	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	3.101	0.725	3.254	15.034	Dex_Cortro	B_S_D_A	81	40	31	329	313	241	212	nestling	no	19.75	24.8	41	18.5	746	
281128535	NY	CU2	99	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	3.188	14.666	3.979	45.019	Dex_Cortro	B_S_D_A	92	30	33	370	384	297	190	nestling	no	18	24.8	44	19.5	819	
281128533	NY	CU2	99	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	2.699	6.218	4.188	37.991	Dex_Cortro	B_S_D_A	69	34	31	440		337	208	nestling	no	14	25.1	37	17	819	"Stressed glucose too high for glucose meter to read (It read ""High"" on meter)"
281128532	NY	CU2	99	2019	173	nestling	12_15		Color_Stressor	Control_Control	1_2	1.069	1.88	5.28	29.475	Dex_Cortro	B_S_D_A	49	33	30		405	488	185	nestling	no	15.25	23.4	39	18.5	819	Glucose Baseline was too high for glucose meter to read (>500/600)
278171886	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	9.687	31.701	11.319	15.071	Dex_Cortro	B_S_D_A	154	33	35	148	224	212	221	nestling	no	23.5	26.4	58	18.5	798	
281128712	NY	CU2	111	2019	157	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.555	45.666	4.687	18.42	Dex_Cortro	B_S_D_A	145	30	31	154	169	176	226	nestling	no	19	25.7	50	18.5	743	
278171890	NY	CU2	109	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	25.999	24.86	4.792	59.031	Dex_Cortro	B_S_D_A	112	30	33	159	164	196	222	nestling	no	18	25.9	53.5	13.5	851	
281128711	NY	CU2	111	2019	157	nestling	12_15		Color_Stressor	Control_Dull	1_2	3.605	35.876	5.264	39.736	Dex_Cortro	B_S_D_A	65	32	33	159	192	146	247	nestling	no	15.5	24.5	44.5	17	743	
278171881	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	4.117	14.806	3.819	12.172	Dex_Cortro	B_S_D_A	68	31	30	159	221	187	218	nestling	no	19	24.3	39	14.25	798	
281128731	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	8.505	36.339	5.942	24.54	Dex_Cortro	B_S_D_A	69	33	38	162	133	140	178	nestling	no	14	24.8	49	13.25	722	
281128713	NY	CU2	111	2019	157	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.689	30.36	8.068	15.567	Dex_Cortro	B_S_D_A	131	33	31	165	178	179	198	nestling	no	16.5	22.4	45	15.5	743	
278171883	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.901	26.985	4.716	11.659	Dex_Cortro	B_S_D_A	69	30	30	165	220	257	198	nestling	no	19.75	25.4	56	15.25	798	
281128710	NY	CU2	111	2019	157	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.533	31.958	7.176	25.842	Dex_Cortro	B_S_D_A	61	31	34	169	183	183	199	nestling	no	19	24.9	50	19	743	
281128531	NY	CU2	85	2019	173	nestling	12_15		Color_Stressor	Control_Dull	1_2	3.255	2.735	3.205	17.985	Dex_Cortro	B_S_D_A	184	32	32	170	250	241	227	nestling	no	19.9	25.4	53	19.25	765	
278171891	NY	CU2	109	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	52.787	24.991	3.511	41.684	Dex_Cortro	B_S_D_A	123	38	36	173	166	206	233	nestling	no	18.5	25.8	54	15	851	
278171887	NY	CU2	109	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	49.393	44.451	3.426	9.678	Dex_Cortro	B_S_D_A	75	34	31	173	177	176	218	nestling	no	16.5	25	48	12	851	
281128729	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	14.921	40.214	9.625	25.88	Dex_Cortro	B_S_D_A	40	37	33	174	118	98	128	nestling	no	15.75	25.4	49	12.75	722	
281128728	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.5	33.291	7.633	10.272	Dex_Cortro	B_S_D_A	168	31	36	174	186	167	178	nestling	no	15.5	26.4	48	12.25	722	728: LARGE HAEMATOMA RIGHT WING
278171885	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	5.331	29.577	10.024	37.62	Dex_Cortro	B_S_D_A	164	32	32	174	216	174	211	nestling	no	22	24.7	54	18.5	798	"*Stress plasma is in a blue tube, and dex plasma is in a green tube. Both tubes are labeled correctly."
281128709	NY	CU2	111	2019	157	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.304	19.364	5.852	20.892	Dex_Cortro	B_S_D_A	73	33	31	176	163	173	236	nestling	no	15.5	24.8	47	16	743	
278171888	NY	CU2	109	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	52.297	103.731	4.585	57.261	Dex_Cortro	B_S_D_A	72	33	32	178	112	188	280	nestling	no	17.5	25.5	51	14.75	851	
281128509	NY	CU2	3	2019	169	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.997	4.692	1.91	24.741	Dex_Cortro	B_S_D_A	60	32	34	178	223	179	149	nestling	no	17.5	24	41.5	14.75	755	
281128507	NY	CU2	3	2019	169	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.292	6.631	2.941	22.138	Dex_Cortro	B_S_D_A	70	31	33	183	195	234	208	nestling	no	21.5	26.9	52	19.5	755	
278171889	NY	CU2	109	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	16.041	71.441	7.036	53.381	Dex_Cortro	B_S_D_A	110	33	34	184	191	157	157	nestling	no	17	25.3	53	15	851	
281128506	NY	CU2	3	2019	169	nestling	12_15		Color_Stressor	Control_Dull	1_2	8.912	5.06	2.98	15.245	Dex_Cortro	B_S_D_A	35	30	34	188	210	227	98	nestling	no	13.5	23.7	33	10.5	755	
281128812	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.148	0.021			Dex_Cortro	B_S_D_A	173	37		190	252			nestling	no	9.25	22.1	24		754	
281128810	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.485	0.484	1.14	17.196	Dex_Cortro	B_S_D_A	114	34	36	192	228	246	171	nestling	no	16.5	23.4	36	16.25	754	
281128813	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.479	2.452	4.027	14.226	Dex_Cortro	B_S_D_A	198	37	35	193	250	265	172	nestling	no	16.25	23.7	39	16.25	754	
281128727	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	30.164	57.466	7.718	38.119	Dex_Cortro	B_S_D_A	71	34	33	194	170	130	139	nestling	no	18.5	26	47	13.5	722	"728: LARGE HAEMATOMA RIGHT WING
730: NOT INJECTED BECAUSE NOT BLEEDING WELL"
281128730	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	7.323	24.679		42.17	Dex_Cortro	B_S_D_A	69	40	36	195	154		199	nestling	no	18	26.4	53	16.5	722	730: NOT INJECTED BECAUSE NOT BLEEDING WELL
281128732	NY	CU2	80	2019	164	nestling	12_15		Color_Stressor	Control_Dull	1_2	8.196	41.058	9.765	19.08	Dex_Cortro	B_S_D_A	63	34	36	195	155	125	157	nestling	no	18	25.8	54	13.25	722	
281128811	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.478	1.495	1.658	29.053	Dex_Cortro	B_S_D_A	150	32	31	195	210	233	175	nestling	no	19.25	24.5	39	18	754	
281128809	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.006	0.395	1.492	12.743	Dex_Cortro	B_S_D_A	67	31	34	197	190	245	187	nestling	no	14.5	23.2	35	14.5	754	
281128510	NY	CU2	3	2019	169	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.022	14.248	4.309	14.446	Dex_Cortro	B_S_D_A	88	30	32	199	243	231	205	nestling	no	23.5	24.4	55.5	19	755	
281128529	NY	CU2	85	2019	173	nestling	12_15		Color_Stressor	Control_Dull	1_2	3.311	9.044	3.606	13.084	Dex_Cortro	B_S_D_A	184	31	31	202	241	223	158	nestling	no	14	24.4	45	15	765	
281128528	NY	CU2	85	2019	173	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.256	7.549	4.856	28.133	Dex_Cortro	B_S_D_A	118		30	213	252	229	149	nestling	no	19	25.7	52	19	765	
281128508	NY	CU2	3	2019	169	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.307	7.52	1.444	33.831	Dex_Cortro	B_S_D_A	50	30	32	214	211	310	208	nestling	no	16	21.1	41	16.25	755	
278171884	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	9.144	23.172	5.779	10.402	Dex_Cortro	B_S_D_A	166	32	32	215	245	264	209	nestling	no	20.75	25.9	49	16.5	798	
278171895	NY	CU2	121	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.373	16.298	38.036	24.6	Dex_Cortro	B_S_D_A	68	31	31	220	213	212	247	nestling	no	18	25.5	46	15.25	756	
281128530	NY	CU2	85	2019	173	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.247	1.02	3.031	9.821	Dex_Cortro	B_S_D_A	87	30	32	227	228	228	222	nestling	no	17.5	25.8	52	18.5	765	
281128808	NY	CU2	75	2019	168	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.279	0.576	1.152	36.477	Dex_Cortro	B_S_D_A	63	30	33	227	265	246	199	nestling	no	13.5	23.2	31	14	754	
281128527	NY	CU2	85	2019	173	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.109	1.82	3.697	15.463	Dex_Cortro	B_S_D_A	146	31	34	232	226	220	192	nestling	no	16	24.4	41	17.5	765	
281128769	NY	CU2	34	2019	175	nestling	12_15		Color_Stressor	Control_Dull	1_2	0.998	13.954	2.225		Dex_Cortro	B_S_D_A	72	30		252	248	207		nestling	no	17	23.3	49		730	"Data has not been proofed, as it was not on the proofing sheets."
281128770	NY	CU2	34	2019	175	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.348	46.597	2.504	49.895	Dex_Cortro	B_S_D_A	72	30	30	255	339	296	247	nestling	no	20.25	25.3	47	20	730	"Data has not been proofed, as it was not on the proofing sheets."
281128771	NY	CU2	34	2019	175	nestling	12_15		Color_Stressor	Control_Dull	1_2	1.697	3.69	3.618	37.793	Dex_Cortro	B_S_D_A	76	32	31	259	218	285	290	nestling	no	17.25	24.25	40	16.5	730	"Data has not been proofed, as it was not on the proofing sheets."
281128768	NY	CU2	34	2019	175	nestling	12_15		Color_Stressor	Control_Dull	1_2	3.368	80.894	6.262	34.53	Dex_Cortro	B_S_D_A	71	32	31	278	242	233	188	nestling	no	18.5	23.9	44	19.25	730	"Data has not been proofed, as it was not on the proofing sheets."
278171882	NY	CU2	68	2019	163	nestling	12_15		Color_Stressor	Control_Dull	1_2	2.468	8.83	4.703	20.958	Dex_Cortro	B_S_D_A	92	32	32	286	290	319	227	nestling	no	18	24.9	49	15.25	798	
281128526	NY	CU2	78	2019	173	nestling	12_15		Color_Stressor	Predator_Control	1_2	7.642	40.915	5.595	25.769	Dex_Cortro	B_S_D_A	130	33	31	163	236	190	196	nestling	yes	15.75	24.7	47	18.25	750	
281128680	NY	CU1	86	2019	173	nestling	12_15		Color_Stressor	Predator_Control	1_2	0.018	0.989	2.917	8.686	Dex_Cortro	B_S_D_A	35	30	35	176	171	176	198	nestling	yes	13	23.3	35	10	748	
278172293	NY	CU2	72	2019	176	nestling	12_15		Color_Stressor	Predator_Control	1_2	0.187	10.612	5.407	29.046	Dex_Cortro	B_S_D_A	97	32	35	176	226	249	276	nestling	yes	20	25.5	53	18	734	
281128682	NY	CU1	86	2019	173	nestling	12_15		Color_Stressor	Predator_Control	1_2	4.449	41.02	3.569	26.158	Dex_Cortro	B_S_D_A	140	34	36	180	187	200	228	nestling	yes	16	24.1	42	16.5	748	"The post-injection bleed time ""2:03:00 PM"" is not listed on the sheet and may have just been assumed."
278172290	NY	CU2	72	2019	176	nestling	12_15		Color_Stressor	Predator_Control	1_2	3.024	6.405	5.026	16.472	Dex_Cortro	B_S_D_A	122	31	31	183	208	192	188	nestling	yes	21.5	25.5	56	19	734	
278172289	NY	CU2	72	2019	176	nestling	12_15		Color_Stressor	Predator_Control	1_2	0.515	17.916	4.399	10.745	Dex_Cortro	B_S_D_A	55	31	31	186	193	214	266	nestling	yes	18	24	46	16.75	734	
281128681	NY	CU1	86	2019	173	nestling	12_15		Color_Stressor	Predator_Control	1_2	1.17	4.807	2.742	27.624	Dex_Cortro	B_S_D_A	90	32	32	186	228	199	192	nestling	yes	17	24.6	37	17.25	748	
